Date,ES_95,ES_99
2017-04-24,-8678.426992750166,-14509.320265903758
2017-04-25,-8678.426992750166,-14509.320265903758
2017-04-26,-8678.426992750166,-14509.320265903758
2017-04-27,-8678.426992750166,-14509.320265903758
2017-04-28,-8678.426992750166,-14509.320265903758
2017-05-01,-8678.426992750166,-14509.320265903758
2017-05-02,-8678.426992750166,-14509.320265903758
2017-05-03,-8678.426992750166,-14509.320265903758
2017-05-04,-8678.426992750166,-14509.320265903758
2017-05-05,-8678.426992750166,-14509.320265903758
2017-05-08,-8678.426992750166,-14509.320265903758
2017-05-09,-8678.426992750166,-14509.320265903758
2017-05-10,-8678.426992750166,-14509.320265903758
2017-05-11,-8678.426992750166,-14509.320265903758
2017-05-12,-8678.426992750166,-14509.320265903758
2017-05-15,-8678.426992750166,-14509.320265903758
2017-05-16,-8678.426992750166,-14509.320265903758
2017-05-17,-8678.426992750166,-14509.320265903758
2017-05-18,-8610.081079163858,-14509.320265903758
2017-05-19,-8610.081079163858,-14509.320265903758
2017-05-22,-8610.081079163858,-14509.320265903758
2017-05-23,-8610.081079163858,-14509.320265903758
2017-05-24,-8610.081079163858,-14509.320265903758
2017-05-25,-8610.081079163858,-14509.320265903758
2017-05-26,-8610.081079163858,-14509.320265903758
2017-05-30,-8610.081079163858,-14509.320265903758
2017-05-31,-8610.081079163858,-14509.320265903758
2017-06-01,-8610.081079163858,-14509.320265903758
2017-06-02,-8610.081079163858,-14509.320265903758
2017-06-05,-8610.081079163858,-14509.320265903758
2017-06-06,-8610.081079163858,-14509.320265903758
2017-06-07,-8610.081079163858,-14509.320265903758
2017-06-08,-8610.081079163858,-14509.320265903758
2017-06-09,-8610.081079163858,-14509.320265903758
2017-06-12,-8610.081079163858,-14509.320265903758
2017-06-13,-8610.081079163858,-14509.320265903758
2017-06-14,-8610.081079163858,-14509.320265903758
2017-06-15,-8610.081079163858,-14509.320265903758
2017-06-16,-8610.081079163858,-14509.320265903758
2017-06-19,-8610.081079163858,-14509.320265903758
2017-06-20,-8610.081079163858,-14509.320265903758
2017-06-21,-8610.081079163858,-14509.320265903758
2017-06-22,-8610.081079163858,-14509.320265903758
2017-06-23,-8610.081079163858,-14509.320265903758
2017-06-26,-8368.711354767733,-14509.320265903758
2017-06-27,-8520.176893340766,-14509.320265903758
2017-06-28,-8520.176893340766,-14509.320265903758
2017-06-29,-8750.103654023926,-14509.320265903758
2017-06-30,-8750.103654023926,-14509.320265903758
2017-07-03,-8750.103654023926,-14509.320265903758
2017-07-05,-8750.103654023926,-14509.320265903758
2017-07-06,-8936.387793861493,-14509.320265903758
2017-07-07,-8936.387793861493,-14509.320265903758
2017-07-10,-8936.387793861493,-14509.320265903758
2017-07-11,-8936.387793861493,-14509.320265903758
2017-07-12,-8936.387793861493,-14509.320265903758
2017-07-13,-8936.387793861493,-14509.320265903758
2017-07-14,-8936.387793861493,-14509.320265903758
2017-07-17,-8936.387793861493,-14509.320265903758
2017-07-18,-8936.387793861493,-14509.320265903758
2017-07-19,-8936.387793861493,-14509.320265903758
2017-07-20,-8936.387793861493,-14509.320265903758
2017-07-21,-8936.387793861493,-14509.320265903758
2017-07-24,-8936.387793861493,-14509.320265903758
2017-07-25,-8936.387793861493,-14509.320265903758
2017-07-26,-8936.387793861493,-14509.320265903758
2017-07-27,-8936.387793861493,-14509.320265903758
2017-07-28,-8936.387793861493,-14509.320265903758
2017-07-31,-8936.387793861493,-14509.320265903758
2017-08-01,-8936.387793861493,-14509.320265903758
2017-08-02,-8936.387793861493,-14509.320265903758
2017-08-03,-8936.387793861493,-14509.320265903758
2017-08-04,-8936.387793861493,-14509.320265903758
2017-08-07,-8936.387793861493,-14509.320265903758
2017-08-08,-8936.387793861493,-14509.320265903758
2017-08-09,-8936.387793861493,-14509.320265903758
2017-08-10,-8936.387793861493,-14509.320265903758
2017-08-11,-8936.387793861493,-14509.320265903758
2017-08-14,-8936.387793861493,-14509.320265903758
2017-08-15,-8936.387793861493,-14509.320265903758
2017-08-16,-8936.387793861493,-14509.320265903758
2017-08-17,-9050.305122618049,-14509.320265903758
2017-08-18,-9050.305122618049,-14509.320265903758
2017-08-21,-9050.305122618049,-14509.320265903758
2017-08-22,-9050.305122618049,-14509.320265903758
2017-08-23,-9050.305122618049,-14509.320265903758
2017-08-24,-9048.792316112509,-14509.320265903758
2017-08-25,-9048.792316112509,-14509.320265903758
2017-08-28,-9048.792316112509,-14509.320265903758
2017-08-29,-9048.792316112509,-14509.320265903758
2017-08-30,-9048.792316112509,-14509.320265903758
2017-08-31,-9048.792316112509,-14509.320265903758
2017-09-01,-9048.792316112509,-14509.320265903758
2017-09-05,-9048.792316112509,-14509.320265903758
2017-09-06,-9048.792316112509,-14509.320265903758
2017-09-07,-9048.792316112509,-14509.320265903758
2017-09-08,-9046.60275412628,-14509.320265903758
2017-09-11,-7928.587266627089,-11282.32809068769
2017-09-12,-7928.587266627089,-11282.32809068769
2017-09-13,-7348.398563068098,-10086.106141770959
2017-09-14,-7348.398563068098,-10086.106141770959
2017-09-15,-7348.398563068098,-10086.106141770959
2017-09-18,-7348.398563068098,-10086.106141770959
2017-09-19,-7348.398563068098,-10086.106141770959
2017-09-20,-7348.398563068098,-10086.106141770959
2017-09-21,-7348.398563068098,-10086.106141770959
2017-09-22,-7348.398563068098,-10086.106141770959
2017-09-25,-7348.398563068098,-10086.106141770959
2017-09-26,-7348.398563068098,-10086.106141770959
2017-09-27,-7348.398563068098,-10086.106141770959
2017-09-28,-7348.398563068098,-10086.106141770959
2017-09-29,-7318.452915381315,-10086.106141770959
2017-10-02,-7318.452915381315,-10086.106141770959
2017-10-03,-7318.452915381315,-10086.106141770959
2017-10-04,-6792.981725974696,-9028.793956362977
2017-10-05,-6792.981725974696,-9028.793956362977
2017-10-06,-6792.981725974696,-9028.793956362977
2017-10-09,-6792.981725974696,-9028.793956362977
2017-10-10,-6792.981725974696,-9028.793956362977
2017-10-11,-6444.448472737204,-8595.411659515612
2017-10-12,-6444.448472737204,-8595.411659515612
2017-10-13,-6444.448472737204,-8595.411659515612
2017-10-16,-6444.448472737204,-8595.411659515612
2017-10-17,-6444.448472737204,-8595.411659515612
2017-10-18,-6444.448472737204,-8595.411659515612
2017-10-19,-6444.448472737204,-8595.411659515612
2017-10-20,-6444.448472737204,-8595.411659515612
2017-10-23,-6444.448472737204,-8595.411659515612
2017-10-24,-6444.448472737204,-8595.411659515612
2017-10-25,-6444.448472737204,-8595.411659515612
2017-10-26,-6444.448472737204,-8595.411659515612
2017-10-27,-6444.448472737204,-8595.411659515612
2017-10-30,-6444.448472737204,-8595.411659515612
2017-10-31,-6444.448472737204,-8595.411659515612
2017-11-01,-6444.448472737204,-8595.411659515612
2017-11-02,-6444.448472737204,-8595.411659515612
2017-11-03,-6444.448472737204,-8595.411659515612
2017-11-06,-6444.448472737204,-8595.411659515612
2017-11-07,-6444.448472737204,-8595.411659515612
2017-11-08,-6444.448472737204,-8595.411659515612
2017-11-09,-6426.40184718204,-8595.411659515612
2017-11-10,-6483.5420779343485,-8595.411659515612
2017-11-13,-6329.68256737166,-8595.411659515612
2017-11-14,-6329.68256737166,-8595.411659515612
2017-11-15,-6329.68256737166,-8595.411659515612
2017-11-16,-6329.68256737166,-8595.411659515612
2017-11-17,-6329.68256737166,-8595.411659515612
2017-11-20,-6329.68256737166,-8595.411659515612
2017-11-21,-6329.68256737166,-8595.411659515612
2017-11-22,-6329.68256737166,-8595.411659515612
2017-11-24,-6329.68256737166,-8595.411659515612
2017-11-27,-6329.68256737166,-8595.411659515612
2017-11-28,-6329.68256737166,-8595.411659515612
2017-11-29,-6329.68256737166,-8595.411659515612
2017-11-30,-6062.543365248325,-8595.411659515612
2017-12-01,-5974.303633897439,-8595.411659515612
2017-12-04,-5974.303633897439,-8595.411659515612
2017-12-05,-5974.303633897439,-8595.411659515612
2017-12-06,-5974.303633897439,-8595.411659515612
2017-12-07,-5974.303633897439,-8595.411659515612
2017-12-08,-5974.303633897439,-8595.411659515612
2017-12-11,-5974.303633897439,-8595.411659515612
2017-12-12,-5974.303633897439,-8595.411659515612
2017-12-13,-5974.303633897439,-8595.411659515612
2017-12-14,-5501.573563054472,-7585.533116640483
2017-12-15,-5501.573563054472,-7585.533116640483
2017-12-18,-5501.573563054472,-7585.533116640483
2017-12-19,-5625.248868806741,-7585.533116640483
2017-12-20,-5625.248868806741,-7585.533116640483
2017-12-21,-5625.248868806741,-7585.533116640483
2017-12-22,-5625.248868806741,-7585.533116640483
2017-12-26,-5625.248868806741,-7585.533116640483
2017-12-27,-5625.248868806741,-7585.533116640483
2017-12-28,-5625.248868806741,-7585.533116640483
2017-12-29,-5625.248868806741,-7585.533116640483
2018-01-02,-5625.248868806741,-7585.533116640483
2018-01-03,-5625.248868806741,-7585.533116640483
2018-01-04,-5625.248868806741,-7585.533116640483
2018-01-05,-5625.248868806741,-7585.533116640483
2018-01-08,-5625.248868806741,-7585.533116640483
2018-01-09,-5625.248868806741,-7585.533116640483
2018-01-10,-5625.248868806741,-7585.533116640483
2018-01-11,-5625.248868806741,-7585.533116640483
2018-01-12,-5625.248868806741,-7585.533116640483
2018-01-16,-5625.248868806741,-7585.533116640483
2018-01-17,-5625.248868806741,-7585.533116640483
2018-01-18,-5625.248868806741,-7585.533116640483
2018-01-19,-5607.926301495116,-7585.533116640483
2018-01-22,-5607.926301495116,-7585.533116640483
2018-01-23,-5607.926301495116,-7585.533116640483
2018-01-24,-5607.926301495116,-7585.533116640483
2018-01-25,-5607.926301495116,-7585.533116640483
2018-01-26,-5607.926301495116,-7585.533116640483
2018-01-29,-5817.880006060692,-7585.533116640483
2018-01-30,-6149.256337135682,-8031.261987706304
2018-01-31,-6149.256337135682,-8031.261987706304
2018-02-01,-6149.256337135682,-8031.261987706304
2018-02-02,-7177.482945905604,-11319.29000705781
2018-02-05,-8602.63495437544,-16242.145290673792
2018-02-06,-8602.63495437544,-16242.145290673792
2018-02-07,-8751.557151445137,-16242.145290673792
2018-02-08,-10118.124350494067,-21134.571881947693
2018-02-09,-10118.124350494067,-21134.571881947693
2018-02-12,-10118.124350494067,-21134.571881947693
2018-02-13,-10118.124350494067,-21134.571881947693
2018-02-14,-10118.124350494067,-21134.571881947693
2018-02-15,-10118.124350494067,-21134.571881947693
2018-02-16,-10118.124350494067,-21134.571881947693
2018-02-20,-10241.26204263851,-21134.571881947693
2018-02-21,-10341.876414857787,-21134.571881947693
2018-02-22,-10341.876414857787,-21134.571881947693
2018-02-23,-10341.876414857787,-21134.571881947693
2018-02-26,-10341.876414857787,-21134.571881947693
2018-02-27,-10581.461725384364,-21134.571881947693
2018-02-28,-10581.461725384364,-21134.571881947693
2018-03-01,-10647.323448610581,-21134.571881947693
2018-03-02,-10647.323448610581,-21134.571881947693
2018-03-05,-10647.323448610581,-21134.571881947693
2018-03-06,-10647.323448610581,-21134.571881947693
2018-03-07,-10647.323448610581,-21134.571881947693
2018-03-08,-10647.323448610581,-21134.571881947693
2018-03-09,-10647.323448610581,-21134.571881947693
2018-03-12,-10647.323448610581,-21134.571881947693
2018-03-13,-10647.323448610581,-21134.571881947693
2018-03-14,-10647.323448610581,-21134.571881947693
2018-03-15,-10647.323448610581,-21134.571881947693
2018-03-16,-10647.323448610581,-21134.571881947693
2018-03-19,-10805.844862761678,-21134.571881947693
2018-03-20,-10805.844862761678,-21134.571881947693
2018-03-21,-10805.844862761678,-21134.571881947693
2018-03-22,-11309.621000635532,-21134.571881947693
2018-03-23,-11646.64241063661,-21134.571881947693
2018-03-26,-11646.64241063661,-21134.571881947693
2018-03-27,-11774.843618962388,-21134.571881947693
2018-03-28,-11774.843618962388,-21134.571881947693
2018-03-29,-11774.843618962388,-21134.571881947693
2018-04-02,-12073.950776738278,-21134.571881947693
2018-04-03,-12073.950776738278,-21134.571881947693
2018-04-04,-12073.950776738278,-21134.571881947693
2018-04-05,-12073.950776738278,-21134.571881947693
2018-04-06,-12279.936046498651,-21134.571881947693
2018-04-09,-12279.936046498651,-21134.571881947693
2018-04-10,-12279.936046498651,-21134.571881947693
2018-04-11,-12279.936046498651,-21134.571881947693
2018-04-12,-12279.936046498651,-21134.571881947693
2018-04-13,-12279.936046498651,-21134.571881947693
2018-04-16,-12279.936046498651,-21134.571881947693
2018-04-17,-12279.936046498651,-21134.571881947693
2018-04-18,-12279.936046498651,-21134.571881947693
2018-04-19,-12279.936046498651,-21134.571881947693
2018-04-20,-12311.38485451415,-21134.571881947693
2018-04-23,-12311.38485451415,-21134.571881947693
2018-04-24,-12348.93950756162,-21134.571881947693
2018-04-25,-12348.93950756162,-21134.571881947693
2018-04-26,-12348.93950756162,-21134.571881947693
2018-04-27,-12348.93950756162,-21134.571881947693
2018-04-30,-12348.93950756162,-21134.571881947693
2018-05-01,-12348.93950756162,-21134.571881947693
2018-05-02,-12348.93950756162,-21134.571881947693
2018-05-03,-12348.93950756162,-21134.571881947693
2018-05-04,-12348.93950756162,-21134.571881947693
2018-05-07,-12348.93950756162,-21134.571881947693
2018-05-08,-12348.93950756162,-21134.571881947693
2018-05-09,-12348.93950756162,-21134.571881947693
2018-05-10,-12348.93950756162,-21134.571881947693
2018-05-11,-12348.93950756162,-21134.571881947693
2018-05-14,-12348.93950756162,-21134.571881947693
2018-05-15,-12450.163494046352,-21134.571881947693
2018-05-16,-12450.163494046352,-21134.571881947693
2018-05-17,-12450.163494046352,-21134.571881947693
2018-05-18,-12450.163494046352,-21134.571881947693
2018-05-21,-12450.163494046352,-21134.571881947693
2018-05-22,-12450.163494046352,-21134.571881947693
2018-05-23,-12450.163494046352,-21134.571881947693
2018-05-24,-12450.163494046352,-21134.571881947693
2018-05-25,-12450.163494046352,-21134.571881947693
2018-05-29,-12450.163494046352,-21134.571881947693
2018-05-30,-12450.163494046352,-21134.571881947693
2018-05-31,-12450.163494046352,-21134.571881947693
2018-06-01,-12450.163494046352,-21134.571881947693
2018-06-04,-12450.163494046352,-21134.571881947693
2018-06-05,-12450.163494046352,-21134.571881947693
2018-06-06,-12450.163494046352,-21134.571881947693
2018-06-07,-12450.163494046352,-21134.571881947693
2018-06-08,-12450.163494046352,-21134.571881947693
2018-06-11,-12450.163494046352,-21134.571881947693
2018-06-12,-12450.163494046352,-21134.571881947693
2018-06-13,-12450.163494046352,-21134.571881947693
2018-06-14,-12450.163494046352,-21134.571881947693
2018-06-15,-12450.163494046352,-21134.571881947693
2018-06-18,-12450.163494046352,-21134.571881947693
2018-06-19,-12450.163494046352,-21134.571881947693
2018-06-20,-12450.163494046352,-21134.571881947693
2018-06-21,-12450.163494046352,-21134.571881947693
2018-06-22,-12450.163494046352,-21134.571881947693
2018-06-25,-12450.163494046352,-21134.571881947693
2018-06-26,-12450.163494046352,-21134.571881947693
2018-06-27,-12450.163494046352,-21134.571881947693
2018-06-28,-12450.163494046352,-21134.571881947693
2018-06-29,-12450.163494046352,-21134.571881947693
2018-07-02,-12450.163494046352,-21134.571881947693
2018-07-03,-12450.163494046352,-21134.571881947693
2018-07-05,-12450.163494046352,-21134.571881947693
2018-07-06,-12450.163494046352,-21134.571881947693
2018-07-09,-12450.163494046352,-21134.571881947693
2018-07-10,-12450.163494046352,-21134.571881947693
2018-07-11,-12450.163494046352,-21134.571881947693
2018-07-12,-12450.163494046352,-21134.571881947693
2018-07-13,-12450.163494046352,-21134.571881947693
2018-07-16,-12450.163494046352,-21134.571881947693
2018-07-17,-12450.163494046352,-21134.571881947693
2018-07-18,-12450.163494046352,-21134.571881947693
2018-07-19,-12450.163494046352,-21134.571881947693
2018-07-20,-12450.163494046352,-21134.571881947693
2018-07-23,-12450.163494046352,-21134.571881947693
2018-07-24,-12450.163494046352,-21134.571881947693
2018-07-25,-12450.163494046352,-21134.571881947693
2018-07-26,-12450.163494046352,-21134.571881947693
2018-07-27,-12450.163494046352,-21134.571881947693
2018-07-30,-12450.163494046352,-21134.571881947693
2018-07-31,-12450.163494046352,-21134.571881947693
2018-08-01,-12450.163494046352,-21134.571881947693
2018-08-02,-12450.163494046352,-21134.571881947693
2018-08-03,-12450.163494046352,-21134.571881947693
2018-08-06,-12450.163494046352,-21134.571881947693
2018-08-07,-12450.163494046352,-21134.571881947693
2018-08-08,-12450.163494046352,-21134.571881947693
2018-08-09,-12450.163494046352,-21134.571881947693
2018-08-10,-12450.163494046352,-21134.571881947693
2018-08-13,-12450.163494046352,-21134.571881947693
2018-08-14,-12450.163494046352,-21134.571881947693
2018-08-15,-12450.163494046352,-21134.571881947693
2018-08-16,-12450.163494046352,-21134.571881947693
2018-08-17,-12450.163494046352,-21134.571881947693
2018-08-20,-12450.163494046352,-21134.571881947693
2018-08-21,-12450.163494046352,-21134.571881947693
2018-08-22,-12450.163494046352,-21134.571881947693
2018-08-23,-12450.163494046352,-21134.571881947693
2018-08-24,-12450.163494046352,-21134.571881947693
2018-08-27,-12450.163494046352,-21134.571881947693
2018-08-28,-12450.163494046352,-21134.571881947693
2018-08-29,-12450.163494046352,-21134.571881947693
2018-08-30,-12450.163494046352,-21134.571881947693
2018-08-31,-12450.163494046352,-21134.571881947693
2018-09-04,-12450.163494046352,-21134.571881947693
2018-09-05,-12450.163494046352,-21134.571881947693
2018-09-06,-12450.163494046352,-21134.571881947693
2018-09-07,-12450.163494046352,-21134.571881947693
2018-09-10,-12450.163494046352,-21134.571881947693
2018-09-11,-12450.163494046352,-21134.571881947693
2018-09-12,-12450.163494046352,-21134.571881947693
2018-09-13,-12450.163494046352,-21134.571881947693
2018-09-14,-12450.163494046352,-21134.571881947693
2018-09-17,-12450.163494046352,-21134.571881947693
2018-09-18,-12450.163494046352,-21134.571881947693
2018-09-19,-12450.163494046352,-21134.571881947693
2018-09-20,-12450.163494046352,-21134.571881947693
2018-09-21,-12450.163494046352,-21134.571881947693
2018-09-24,-12450.163494046352,-21134.571881947693
2018-09-25,-12450.163494046352,-21134.571881947693
2018-09-26,-12450.163494046352,-21134.571881947693
2018-09-27,-12450.163494046352,-21134.571881947693
2018-09-28,-12450.163494046352,-21134.571881947693
2018-10-01,-12450.163494046352,-21134.571881947693
2018-10-02,-12450.163494046352,-21134.571881947693
2018-10-03,-12450.163494046352,-21134.571881947693
2018-10-04,-12450.163494046352,-21134.571881947693
2018-10-05,-12450.163494046352,-21134.571881947693
2018-10-08,-12450.163494046352,-21134.571881947693
2018-10-09,-12450.163494046352,-21134.571881947693
2018-10-10,-13320.038875660124,-21833.536584813308
2018-10-11,-13320.038875660124,-21833.536584813308
2018-10-12,-13320.038875660124,-21833.536584813308
2018-10-15,-13320.038875660124,-21833.536584813308
2018-10-16,-13320.038875660124,-21833.536584813308
2018-10-17,-13320.038875660124,-21833.536584813308
2018-10-18,-13327.49526031203,-21833.536584813308
2018-10-19,-13327.49526031203,-21833.536584813308
2018-10-22,-13327.49526031203,-21833.536584813308
2018-10-23,-13327.49526031203,-21833.536584813308
2018-10-24,-13917.48578880743,-21833.536584813308
2018-10-25,-13917.48578880743,-21833.536584813308
2018-10-26,-13919.217441133967,-21833.536584813308
2018-10-29,-13919.217441133967,-21833.536584813308
2018-10-30,-13919.217441133967,-21833.536584813308
2018-10-31,-13919.217441133967,-21833.536584813308
2018-11-01,-13919.217441133967,-21833.536584813308
2018-11-02,-13919.217441133967,-21833.536584813308
2018-11-05,-13919.217441133967,-21833.536584813308
2018-11-06,-13919.217441133967,-21833.536584813308
2018-11-07,-13919.217441133967,-21833.536584813308
2018-11-08,-13919.217441133967,-21833.536584813308
2018-11-09,-13919.217441133967,-21833.536584813308
2018-11-12,-14082.38997108493,-21833.536584813308
2018-11-13,-14082.38997108493,-21833.536584813308
2018-11-14,-14082.38997108493,-21833.536584813308
2018-11-15,-14082.38997108493,-21833.536584813308
2018-11-16,-14082.38997108493,-21833.536584813308
2018-11-19,-14144.583434591357,-21833.536584813308
2018-11-20,-14273.074799756954,-21833.536584813308
2018-11-21,-14273.074799756954,-21833.536584813308
2018-11-23,-14273.074799756954,-21833.536584813308
2018-11-26,-14273.074799756954,-21833.536584813308
2018-11-27,-14273.074799756954,-21833.536584813308
2018-11-28,-14273.074799756954,-21833.536584813308
2018-11-29,-14273.074799756954,-21833.536584813308
2018-11-30,-14273.074799756954,-21833.536584813308
2018-12-03,-14273.074799756954,-21833.536584813308
2018-12-04,-14675.160965558416,-21833.536584813308
2018-12-06,-14675.160965558416,-21833.536584813308
2018-12-07,-14902.490177209953,-21833.536584813308
2018-12-10,-14902.490177209953,-21833.536584813308
2018-12-11,-14902.490177209953,-21833.536584813308
2018-12-12,-14902.490177209953,-21833.536584813308
2018-12-13,-14902.490177209953,-21833.536584813308
2018-12-14,-14965.188383654704,-21833.536584813308
2018-12-17,-14965.188383654704,-21833.536584813308
2018-12-18,-14965.188383654704,-21833.536584813308
2018-12-19,-14965.188383654704,-21833.536584813308
2018-12-20,-14965.188383654704,-21833.536584813308
2018-12-21,-15145.950447687672,-21833.536584813308
2018-12-24,-15325.676400191674,-21833.536584813308
2018-12-26,-15325.676400191674,-21833.536584813308
2018-12-27,-15325.676400191674,-21833.536584813308
2018-12-28,-15325.676400191674,-21833.536584813308
2018-12-31,-15325.676400191674,-21833.536584813308
2019-01-02,-15325.676400191674,-21833.536584813308
2019-01-03,-15325.676400191674,-21833.536584813308
2019-01-04,-15325.676400191674,-21833.536584813308
2019-01-07,-15325.676400191674,-21833.536584813308
2019-01-08,-15325.676400191674,-21833.536584813308
2019-01-09,-15325.676400191674,-21833.536584813308
2019-01-10,-15325.676400191674,-21833.536584813308
2019-01-11,-15325.676400191674,-21833.536584813308
2019-01-14,-15325.676400191674,-21833.536584813308
2019-01-15,-15325.676400191674,-21833.536584813308
2019-01-16,-15325.676400191674,-21833.536584813308
2019-01-17,-15325.676400191674,-21833.536584813308
2019-01-18,-15325.676400191674,-21833.536584813308
2019-01-22,-15325.676400191674,-21833.536584813308
2019-01-23,-15325.676400191674,-21833.536584813308
2019-01-24,-15325.676400191674,-21833.536584813308
2019-01-25,-15325.676400191674,-21833.536584813308
2019-01-28,-15325.676400191674,-21833.536584813308
2019-01-29,-15325.676400191674,-21833.536584813308
2019-01-30,-15325.676400191674,-21833.536584813308
2019-01-31,-15325.676400191674,-21833.536584813308
2019-02-01,-15325.676400191674,-21833.536584813308
2019-02-04,-15325.676400191674,-21833.536584813308
2019-02-05,-14813.347214461433,-21833.536584813308
2019-02-06,-13879.94604020512,-19610.03672222055
2019-02-07,-13879.94604020512,-19610.03672222055
2019-02-08,-13879.94604020512,-19610.03672222055
2019-02-11,-12904.976298437583,-16849.054846597635
2019-02-12,-12904.976298437583,-16849.054846597635
2019-02-13,-12904.976298437583,-16849.054846597635
2019-02-14,-12904.976298437583,-16849.054846597635
2019-02-15,-12904.976298437583,-16849.054846597635
2019-02-19,-12904.976298437583,-16849.054846597635
2019-02-20,-12904.976298437583,-16849.054846597635
2019-02-21,-12904.976298437583,-16849.054846597635
2019-02-22,-12904.976298437583,-16849.054846597635
2019-02-25,-12904.976298437583,-16849.054846597635
2019-02-26,-12904.976298437583,-16849.054846597635
2019-02-27,-12904.976298437583,-16849.054846597635
2019-02-28,-12904.976298437583,-16849.054846597635
2019-03-01,-12904.976298437583,-16849.054846597635
2019-03-04,-12904.976298437583,-16849.054846597635
2019-03-05,-12904.976298437583,-16849.054846597635
2019-03-06,-12904.976298437583,-16849.054846597635
2019-03-07,-12904.976298437583,-16849.054846597635
2019-03-08,-12904.976298437583,-16849.054846597635
2019-03-11,-12904.976298437583,-16849.054846597635
2019-03-12,-12904.976298437583,-16849.054846597635
2019-03-13,-12904.976298437583,-16849.054846597635
2019-03-14,-12904.976298437583,-16849.054846597635
2019-03-15,-12904.976298437583,-16849.054846597635
2019-03-18,-12904.976298437583,-16849.054846597635
2019-03-19,-12904.976298437583,-16849.054846597635
2019-03-20,-12904.976298437583,-16849.054846597635
2019-03-21,-12904.976298437583,-16849.054846597635
2019-03-22,-12904.976298437583,-16849.054846597635
2019-03-25,-12657.594593992895,-16849.054846597635
2019-03-26,-12525.935936682137,-16849.054846597635
2019-03-27,-12525.935936682137,-16849.054846597635
2019-03-28,-12525.935936682137,-16849.054846597635
2019-03-29,-12525.935936682137,-16849.054846597635
2019-04-01,-12525.935936682137,-16849.054846597635
2019-04-02,-12417.703435057538,-16849.054846597635
2019-04-03,-12417.703435057538,-16849.054846597635
2019-04-04,-12417.703435057538,-16849.054846597635
2019-04-05,-12417.703435057538,-16849.054846597635
2019-04-08,-12363.856358617844,-16849.054846597635
2019-04-09,-12363.856358617844,-16849.054846597635
2019-04-10,-12363.856358617844,-16849.054846597635
2019-04-11,-12363.856358617844,-16849.054846597635
2019-04-12,-12363.856358617844,-16849.054846597635
2019-04-15,-12363.856358617844,-16849.054846597635
2019-04-16,-12363.856358617844,-16849.054846597635
2019-04-17,-12363.856358617844,-16849.054846597635
2019-04-18,-12363.856358617844,-16849.054846597635
2019-04-22,-12363.856358617844,-16849.054846597635
2019-04-23,-12363.856358617844,-16849.054846597635
2019-04-24,-12363.856358617844,-16849.054846597635
2019-04-25,-12363.856358617844,-16849.054846597635
2019-04-26,-12363.856358617844,-16849.054846597635
2019-04-29,-12363.856358617844,-16849.054846597635
2019-04-30,-12363.856358617844,-16849.054846597635
2019-05-01,-12363.856358617844,-16849.054846597635
2019-05-02,-12363.856358617844,-16849.054846597635
2019-05-03,-12363.856358617844,-16849.054846597635
2019-05-06,-12363.856358617844,-16849.054846597635
2019-05-07,-12363.856358617844,-16849.054846597635
2019-05-08,-12363.856358617844,-16849.054846597635
2019-05-09,-12363.856358617844,-16849.054846597635
2019-05-10,-12363.856358617844,-16849.054846597635
2019-05-13,-12547.592298040157,-16849.054846597635
2019-05-14,-12547.592298040157,-16849.054846597635
2019-05-15,-12547.592298040157,-16849.054846597635
2019-05-16,-12543.87350051657,-16849.054846597635
2019-05-17,-12543.87350051657,-16849.054846597635
2019-05-20,-12543.87350051657,-16849.054846597635
2019-05-21,-12543.87350051657,-16849.054846597635
2019-05-22,-12543.87350051657,-16849.054846597635
2019-05-23,-12543.87350051657,-16849.054846597635
2019-05-24,-12543.87350051657,-16849.054846597635
2019-05-28,-12543.87350051657,-16849.054846597635
2019-05-29,-12543.87350051657,-16849.054846597635
2019-05-30,-12543.87350051657,-16849.054846597635
2019-05-31,-12543.87350051657,-16849.054846597635
2019-06-03,-12543.87350051657,-16849.054846597635
2019-06-04,-12543.87350051657,-16849.054846597635
2019-06-05,-12543.87350051657,-16849.054846597635
2019-06-06,-12543.87350051657,-16849.054846597635
2019-06-07,-12543.87350051657,-16849.054846597635
2019-06-10,-12543.87350051657,-16849.054846597635
2019-06-11,-12543.87350051657,-16849.054846597635
2019-06-12,-12543.87350051657,-16849.054846597635
2019-06-13,-12543.87350051657,-16849.054846597635
2019-06-14,-12543.87350051657,-16849.054846597635
2019-06-17,-12543.87350051657,-16849.054846597635
2019-06-18,-12543.87350051657,-16849.054846597635
2019-06-19,-12543.87350051657,-16849.054846597635
2019-06-20,-12543.87350051657,-16849.054846597635
2019-06-21,-12543.87350051657,-16849.054846597635
2019-06-24,-12543.87350051657,-16849.054846597635
2019-06-25,-12543.87350051657,-16849.054846597635
2019-06-26,-12543.87350051657,-16849.054846597635
2019-06-27,-12543.87350051657,-16849.054846597635
2019-06-28,-12543.87350051657,-16849.054846597635
2019-07-01,-12543.87350051657,-16849.054846597635
2019-07-02,-12543.87350051657,-16849.054846597635
2019-07-03,-12543.87350051657,-16849.054846597635
2019-07-05,-12543.87350051657,-16849.054846597635
2019-07-08,-12543.87350051657,-16849.054846597635
2019-07-09,-12543.87350051657,-16849.054846597635
2019-07-10,-12543.87350051657,-16849.054846597635
2019-07-11,-12543.87350051657,-16849.054846597635
2019-07-12,-12543.87350051657,-16849.054846597635
