Date,PnL
2017-01-24,1440.961837872656
2017-01-25,771.9692459887348
2017-01-26,-1184.613882998127
2017-01-27,261.972630414816
2017-01-30,-3852.99545324387
2017-01-31,3746.207765465138
2017-02-01,-1768.374254185182
2017-02-02,1121.0183028118324
2017-02-03,4391.822703147128
2017-02-06,2448.7245626789313
2017-02-07,1551.1372314103837
2017-02-08,5091.733685238685
2017-02-09,-497.79186204714574
2017-02-10,2613.886058912662
2017-02-13,1444.8202393956942
2017-02-14,746.0199711678248
2017-02-15,2636.4740797814015
2017-02-16,1653.5777365505437
2017-02-17,1916.022340223675
2017-02-21,3214.829385990421
2017-02-22,86.53202239819277
2017-02-23,2457.847972012243
2017-02-24,4477.115119216583
2017-02-27,-1271.0811159014504
2017-02-28,-557.8842007433702
2017-03-01,3901.696752581155
2017-03-02,-6567.8779926274665
2017-03-03,938.3154921798974
2017-03-06,-3998.1450547996214
2017-03-07,-3766.470634670012
2017-03-08,-3405.4167773711747
2017-03-09,-2014.145869342065
2017-03-10,3301.929879031892
2017-03-13,-1253.9199352728635
2017-03-14,-1914.2243060634012
2017-03-15,10978.67636022571
2017-03-16,-1832.062195907034
2017-03-17,843.2358235256148
2017-03-20,1079.186176386579
2017-03-21,-4375.899191982278
2017-03-22,2773.5377871936003
2017-03-23,-1195.1673062703553
2017-03-24,694.764440221861
2017-03-27,1361.8162648699772
2017-03-28,2061.1007689065286
2017-03-29,2413.4379165587984
2017-03-30,-1204.9608161444417
2017-03-31,-355.9673543474629
2017-04-03,2258.676149521723
2017-04-04,-638.7740981938548
2017-04-05,-1022.972745803504
2017-04-06,760.7268096869534
2017-04-07,-1272.843733992881
2017-04-10,1514.1287330904968
2017-04-11,3801.9805467456677
2017-04-12,-246.43039924174943
2017-04-13,-2427.9426838467325
2017-04-17,4080.978059455422
2017-04-18,2165.439100192842
2017-04-19,-3808.209961814196
2017-04-20,4177.334605260362
2017-04-21,-1485.423982665729
2017-04-24,4303.947067238773
2017-04-25,-1073.6488924032683
2017-04-26,1732.3422833863074
2017-04-27,-138.4142935399679
2017-04-28,-284.2148990083697
2017-05-01,-1949.2218170241954
2017-05-02,1478.1122906726364
2017-05-03,-2673.141963753178
2017-05-04,-2051.6046394343784
2017-05-05,2866.8697992189896
2017-05-08,-1798.1761756019596
2017-05-09,-1473.5860390152357
2017-05-10,773.3463318901237
2017-05-11,-633.5111669066192
2017-05-12,1302.0154437835808
2017-05-15,3021.8406788505513
2017-05-16,1029.6978953397402
2017-05-17,-4422.653751556895
2017-05-18,1463.7599294693518
2017-05-19,5219.658628291758
2017-05-22,2977.480791790267
2017-05-23,-1315.186779898188
2017-05-24,3392.310744341464
2017-05-25,2778.9982075553203
2017-05-26,1626.3927468184959
2017-05-30,211.81912976548702
2017-05-31,1072.7974746892094
2017-06-01,4903.014866714426
2017-06-02,6038.210944786691
2017-06-05,-1851.7108839355753
2017-06-06,1115.4837194984343
2017-06-07,-882.7519177994831
2017-06-08,-1349.1348733846569
2017-06-09,-2667.8651317043523
2017-06-12,-427.78311755590215
2017-06-13,3116.5880756749457
2017-06-14,2244.729758528293
2017-06-15,-2179.278300328406
2017-06-16,651.2064122915665
2017-06-19,3469.7988432879556
2017-06-20,-2148.1403544480468
2017-06-21,792.9550322344063
2017-06-22,782.0383392079045
2017-06-23,1240.5438148061287
2017-06-26,-17.88717276222235
2017-06-27,-6968.85074557704
2017-06-28,4631.102225669342
2017-06-29,-8134.3094512422285
2017-06-30,158.1262617208752
2017-07-03,-2262.912640475182
2017-07-05,2000.4158399171308
2017-07-06,-7653.439153102183
2017-07-07,835.0823349588075
2017-07-10,1257.5230305769128
2017-07-11,175.5347134779618
2017-07-12,6743.379921657268
2017-07-13,-842.5927558229312
2017-07-14,4321.620349060933
2017-07-17,1281.360262390929
2017-07-18,3536.463487496367
2017-07-19,3301.675145654191
2017-07-20,1190.327037608541
2017-07-21,1810.5718464842557
2017-07-24,-1059.4387129624233
2017-07-25,-2310.626866750424
2017-07-26,1634.6253013447495
2017-07-27,-1905.9284951025222
2017-07-28,1895.9432059496241
2017-07-31,36.874361072625206
2017-08-01,2960.533773334619
2017-08-02,120.24097391303418
2017-08-03,1644.2477930443404
2017-08-04,-2213.7584348550467
2017-08-07,1219.0658414289749
2017-08-08,-1940.7715814693477
2017-08-09,3139.8986174920124
2017-08-10,-5295.093137758773
2017-08-11,1714.3681382264722
2017-08-14,3563.35767108375
2017-08-15,-2289.522911213069
2017-08-16,3061.37081559038
2017-08-17,-6804.482717414942
2017-08-18,-1230.5535390275895
2017-08-21,1643.8686701338363
2017-08-22,4601.167971374767
2017-08-23,103.02001886660956
2017-08-24,-2790.2429889853947
2017-08-25,2915.120082692133
2017-08-28,2231.7563230292826
2017-08-29,1165.519358622216
2017-08-30,2685.1319237451717
2017-08-31,6093.165906658646
2017-09-01,-786.1217565283899
2017-09-05,1265.2053236223683
2017-09-06,-260.5225540803866
2017-09-07,4026.4884054046984
2017-09-08,-1434.555108547012
2017-09-11,1262.0622128517882
2017-09-12,1140.5330763989057
2017-09-13,-1830.124457303564
2017-09-14,1490.7140706030336
2017-09-15,154.70025944748303
2017-09-18,-1572.4429802894292
2017-09-19,298.5270641251662
2017-09-20,-813.7909941470025
2017-09-21,-2893.7477872088734
2017-09-22,1517.3192694729812
2017-09-25,1894.3355741455885
2017-09-26,-1775.670590367218
2017-09-27,-2883.1313486435192
2017-09-28,260.0066218461709
2017-09-29,1891.7404285977236
2017-10-02,1136.760495106716
2017-10-03,1598.3124158208818
2017-10-04,1153.1838068598795
2017-10-05,1791.4102299365436
2017-10-06,-682.7848405812044
2017-10-09,1017.5725152800887
2017-10-10,2376.5861175632463
2017-10-11,1901.6994449881086
2017-10-12,289.84083592729587
2017-10-13,3655.204988826821
2017-10-16,-412.29698082141533
2017-10-17,-287.570301096443
2017-10-18,-1632.5469587336006
2017-10-19,1488.5811831332105
2017-10-20,-538.2268198008336
2017-10-23,-1660.8383950680814
2017-10-24,-1081.3404454503218
2017-10-25,-4150.577297147734
2017-10-26,-1326.9806713077032
2017-10-27,7243.308254050374
2017-10-30,428.17784090117925
2017-10-31,443.4902966286398
2017-11-01,2449.544294985412
2017-11-02,1431.8620429925647
2017-11-03,1970.1203988969728
2017-11-06,3136.806936185272
2017-11-07,87.52857975986362
2017-11-08,985.1455871830082
2017-11-09,-2278.264004157199
2017-11-10,-5217.943544960129
2017-11-13,1303.7244354002364
2017-11-14,596.4567293990067
2017-11-15,-494.87709041851383
2017-11-16,2884.3391652028135
2017-11-17,1873.7644375753655
2017-11-20,-980.4683581252694
2017-11-21,4950.254671474678
2017-11-22,1652.7705478807788
2017-11-24,315.4883361542352
2017-11-27,-30.67151145090205
2017-11-28,6367.044038453473
2017-11-29,-3785.5966626741424
2017-11-30,3232.4203421416732
2017-12-01,2710.269764344349
2017-12-04,-1114.553772591311
2017-12-05,-1989.1933014983565
2017-12-06,665.141418071607
2017-12-07,-2064.11285446239
2017-12-08,3270.0986116786553
2017-12-11,695.3505687046026
2017-12-12,1136.8178243997331
2017-12-13,3094.0891190050543
2017-12-14,-1701.0605728517248
2017-12-15,6227.362410766101
2017-12-18,2194.337830028983
2017-12-19,-5460.774428023363
2017-12-20,-2698.198685397662
2017-12-21,2899.6017540222365
2017-12-22,967.1445953494441
2017-12-26,1048.166168045796
2017-12-27,4092.813123336536
2017-12-28,1774.9808640075385
2017-12-29,-898.4108131755881
2018-01-02,3373.189294477282
2018-01-03,4579.514717812259
2018-01-04,3251.0323489254165
2018-01-05,3114.8071590785376
2018-01-08,913.2074602480086
2018-01-09,-2705.047255435956
2018-01-10,-861.2782671177368
2018-01-11,5880.781227555946
2018-01-12,6127.445868259322
2018-01-16,-764.8889981814473
2018-01-17,4132.0694341689195
2018-01-18,-3676.1602012383146
2018-01-19,2072.6773986421344
2018-01-22,5375.248128301839
2018-01-23,3089.9063631347103
2018-01-24,224.67223023537827
2018-01-25,1293.2670108629543
2018-01-26,6095.245146263043
2018-01-29,-6582.39361259634
2018-01-30,-8306.037358774503
2018-01-31,2770.918736099824
2018-02-01,-3838.487152218265
2018-02-02,-17517.523211156702
2018-02-05,-22902.87530209017
2018-02-06,8565.468363327365
2018-02-07,-6358.642313462948
2018-02-08,-22983.317132596207
2018-02-09,7108.7505679207925
2018-02-12,10565.954062316181
2018-02-13,3453.7003254733877
2018-02-14,7791.247917942642
2018-02-15,8631.348019324956
2018-02-16,1035.5321600793511
2018-02-20,-6895.883135636557
2018-02-21,-6768.761266873956
2018-02-22,2287.668821585025
2018-02-23,11508.737728563521
2018-02-26,7380.01064156386
2018-02-27,-9473.251350308426
2018-02-28,-4680.84936027714
2018-03-01,-7424.080394568293
2018-03-02,1847.9048471080396
2018-03-05,5966.778902901859
2018-03-06,3360.8302996554867
2018-03-07,-1458.345655633922
2018-03-08,3974.446905545073
2018-03-09,8846.838507551613
2018-03-12,684.018828380068
2018-03-13,-2341.9459031527745
2018-03-14,-989.7804729967945
2018-03-15,-1611.7363584825907
2018-03-16,-606.0252735565034
2018-03-19,-8643.171996560608
2018-03-20,-661.4203092363953
2018-03-21,1716.0988495837096
2018-03-22,-13317.851059234032
2018-03-23,-11185.761047429001
2018-03-26,16021.356408056121
2018-03-27,-8562.498843871675
2018-03-28,-3200.372050668289
2018-03-29,8902.693914548196
2018-04-02,-10857.243796663592
2018-04-03,4570.0216105706295
2018-04-04,6046.053914056173
2018-04-05,2072.409032848293
2018-04-06,-10101.888901453103
2018-04-09,3871.7670537800227
2018-04-10,9365.746767611043
2018-04-11,-1103.473220014708
2018-04-12,1323.23360612006
2018-04-13,-202.7397430705172
2018-04-16,5207.171901723134
2018-04-17,7207.306000868047
2018-04-18,-1446.5876779995028
2018-04-19,-5676.256181928564
2018-04-20,-8062.27365730368
2018-04-23,-1228.0921568726912
2018-04-24,-8550.484146920802
2018-04-25,-1176.413513665997
2018-04-26,7285.196943512437
2018-04-27,3118.4300473652097
2018-04-30,-5282.356259062843
2018-05-01,-900.2415666897568
2018-05-02,-4391.35911724438
2018-05-03,556.4293263248048
2018-05-04,8409.854013793625
2018-05-07,1663.3591707318956
2018-05-08,-207.59288660690495
2018-05-09,3958.276387011116
2018-05-10,8611.387167868024
2018-05-11,2241.7945776165725
2018-05-14,-1651.7854646889068
2018-05-15,-9450.22127554376
2018-05-16,1323.5463182933613
2018-05-17,-1687.2104297654525
2018-05-18,701.3060083868254
2018-05-21,4707.971053231255
2018-05-22,-2140.27007102321
2018-05-23,3616.2505158398653
2018-05-24,2033.8737034241828
2018-05-25,-341.8930782053644
2018-05-29,-1548.4352584972694
2018-05-30,6490.148631992511
2018-05-31,-4427.5743935495775
2018-06-01,3792.5329004015434
2018-06-04,882.3592382297862
2018-06-05,1608.9896257699904
2018-06-06,3047.2188135395195
2018-06-07,2271.3025454807153
2018-06-08,1202.6530458310087
2018-06-11,604.6344576485948
2018-06-12,337.97717607588083
2018-06-13,-1592.2103793988667
2018-06-14,3806.2618427732423
2018-06-15,-3038.2232390617596
2018-06-18,-1748.447141301561
2018-06-19,-1237.8549480816007
2018-06-20,-1849.4035079673283
2018-06-21,-2725.28754034441
2018-06-22,1434.1253195645545
2018-06-25,-8226.364292025164
2018-06-26,888.0702953876882
2018-06-27,-3503.8544672192425
2018-06-28,3026.1456680654333
2018-06-29,546.4036933822946
2018-07-02,-426.1210154171979
2018-07-03,725.0624732131226
2018-07-05,6095.938586000957
2018-07-06,5629.994862476435
2018-07-09,4129.669894211348
2018-07-10,1857.4999961786807
2018-07-11,-5078.96176971363
2018-07-12,6017.979961050443
2018-07-13,443.0455770631235
2018-07-16,-1654.609043285165
2018-07-17,322.001890931037
2018-07-18,293.30426716198343
2018-07-19,-1333.6896779301337
2018-07-20,-2804.228491322174
2018-07-23,-2711.5371612788304
2018-07-24,3921.3867057286698
2018-07-25,5519.539656214441
2018-07-26,-3073.4414321394297
2018-07-27,-3582.9355680670956
2018-07-30,-4234.812619481062
2018-07-31,4751.682914822124
2018-08-01,-4151.550422150842
2018-08-02,2808.4261099690652
2018-08-03,4328.887877770016
2018-08-06,1570.6035601993103
2018-08-07,1016.3223177898273
2018-08-08,418.92284295564014
2018-08-09,1053.3409251379844
2018-08-10,-2289.9615049953954
2018-08-13,-5048.711591754
2018-08-14,3401.2372013044683
2018-08-15,-5560.0026048306645
2018-08-16,4693.443650790107
2018-08-17,3802.8129472146265
2018-08-20,3697.89154921031
2018-08-21,1001.0348996670026
2018-08-22,961.8105218506875
2018-08-23,-1831.356405862766
2018-08-24,6689.4557505286675
2018-08-27,3846.736360791969
2018-08-28,-2411.633141066205
2018-08-29,4235.411163449531
2018-08-30,-2634.745317527307
2018-08-31,-728.7671906767125
2018-09-04,-3252.604595075595
2018-09-05,-1767.0403835777777
2018-09-06,-600.7328666168391
2018-09-07,-3708.6881147954555
2018-09-10,1857.7475280026074
2018-09-11,158.32248847558944
2018-09-12,1987.749625606482
2018-09-13,3376.524095071421
2018-09-14,-2074.698661713042
2018-09-17,-2404.0598004498706
2018-09-18,393.5036069303577
2018-09-19,-276.4769618181425
2018-09-20,6510.421155635232
2018-09-21,-1682.285865494618
2018-09-24,-2664.403684471159
2018-09-25,-576.0532076519639
2018-09-26,-841.3947486696514
2018-09-27,511.55989119008416
2018-09-28,349.3373171608651
2018-10-01,-14.149643104002807
2018-10-02,2896.1451573897125
2018-10-03,-4645.646288648071
2018-10-04,-6398.0205578504765
2018-10-05,-5103.6585850956335
2018-10-08,-2511.9670608558304
2018-10-09,1720.806885055751
2018-10-10,-19614.417319753542
2018-10-11,-6536.995099156569
2018-10-12,6689.4610566755655
2018-10-15,-2490.063799446178
2018-10-16,13286.701982871838
2018-10-17,-1392.6294436658989
2018-10-18,-8647.417147395541
2018-10-19,-758.1766420934606
2018-10-22,-3417.618244134663
2018-10-23,-1392.2671647116154
2018-10-24,-16232.375714311891
2018-10-25,9286.655392471728
2018-10-26,-8665.683476805578
2018-10-29,-4491.4621937894035
2018-10-30,6921.661064628763
2018-10-31,4256.863150666283
2018-11-01,8498.36552367476
2018-11-02,-6666.240335740753
2018-11-05,3920.991160533541
2018-11-06,3202.976571674089
2018-11-07,13030.443750642422
2018-11-08,-1435.7477383949129
2018-11-09,-5723.995243953524
2018-11-12,-10768.660036758063
2018-11-13,-1224.2530051871388
2018-11-14,-2727.8304184178096
2018-11-15,6289.845179301018
2018-11-16,4107.870497633156
2018-11-19,-9474.198502389143
2018-11-20,-11120.60902269653
2018-11-21,2200.1396129493664
2018-11-23,-3876.4331444781296
2018-11-26,8875.43308569922
2018-11-27,1400.4879941642866
2018-11-28,12998.146552518527
2018-11-29,135.9407720665294
2018-11-30,4320.7176748880565
2018-12-03,10786.328555835082
2018-12-04,-14700.371505727462
2018-12-06,-101.38203858789154
2018-12-07,-12429.478253859088
2018-12-10,1647.579978281185
2018-12-11,-84.31081073187103
2018-12-12,2215.2720926375564
2018-12-13,-1126.9548002471017
2018-12-14,-10916.965585234899
2018-12-17,-9401.876907737113
2018-12-18,1190.4039556172813
2018-12-19,-6689.25402883481
2018-12-20,-8461.986315969896
2018-12-21,-13118.566869186625
2018-12-24,-13193.681179215622
2018-12-26,26429.881082187
2018-12-27,5766.9054386757525
2018-12-28,1928.4627945886339
2018-12-31,6415.978527781441
2019-01-02,2036.0392832875054
2019-01-03,-10308.710489618254
2019-01-04,15639.731734414123
2019-01-07,4491.929935945043
2019-01-08,4546.111234574707
2019-01-09,3365.8343396612
2019-01-10,-386.24751884054785
2019-01-11,1463.882614179262
2019-01-14,-4246.906278943437
2019-01-15,5664.456776027653
2019-01-16,2179.0808083557495
2019-01-17,4400.78275798608
2019-01-18,5274.231426114569
2019-01-22,-5941.303720751463
2019-01-23,940.3378289826768
2019-01-24,1719.6125331215064
2019-01-25,6032.180850972302
2019-01-28,-4302.437591331713
2019-01-29,1303.4794360177789
2019-01-30,10094.711578760294
2019-01-31,7459.367892880575
2019-02-01,-1526.3541075008789
2019-02-04,2435.5440774804406
2019-02-05,4035.8109130852768
2019-02-06,-1684.6553918388079
2019-02-07,-3735.9751320208507
2019-02-08,2366.202975055313
2019-02-11,-1388.4726360002933
2019-02-12,7344.767161215204
2019-02-13,402.4315659383814
2019-02-14,924.7416948858561
2019-02-15,7784.672659257776
2019-02-19,3938.6874260581744
2019-02-20,230.63678343502175
2019-02-21,-6087.7335310197495
2019-02-22,5732.309225229931
2019-02-25,-80.49017804810576
2019-02-26,1056.074338816435
2019-02-27,-4173.126728799556
2019-02-28,-2815.7102112356824
2019-03-01,-1161.5113530851822
2019-03-04,-628.9019703380463
2019-03-05,-97.27508444899412
2019-03-06,-2864.5397239997596
2019-03-07,-3547.8768021944875
2019-03-08,1482.7937611623101
2019-03-11,7162.352086270993
2019-03-12,4910.657440956443
2019-03-13,4532.221058930429
2019-03-14,-3938.607306863411
2019-03-15,5289.843434688207
2019-03-18,2113.3822387510077
2019-03-19,7.1629790011032854
2019-03-20,1762.2428119449814
2019-03-21,6683.201770555958
2019-03-22,-7455.126263455622
2019-03-25,1093.8384044546615
2019-03-26,3529.747862285272
2019-03-27,-1642.2481824859806
2019-03-28,1002.6033615797955
2019-03-29,3669.599211726824
2019-04-01,2905.922213535728
2019-04-02,1310.0259127546524
2019-04-03,-1454.4235489407731
2019-04-04,2678.6912493198793
2019-04-05,3059.9302727123713
2019-04-08,219.4328319729711
2019-04-09,-1513.9817699098678
2019-04-10,3109.607509135084
2019-04-11,-3570.3915521026865
2019-04-12,2111.3704080352045
2019-04-15,-45.593290875669275
2019-04-16,-2527.7140308232074
2019-04-17,-1654.3540555916707
2019-04-18,2598.062547253122
2019-04-22,-686.3560437976789
2019-04-23,5589.829654321622
2019-04-24,1134.8144740821922
2019-04-25,-609.6707967862384
2019-04-26,4629.182038238673
2019-04-29,-1329.1689000709189
2019-04-30,2041.6244846115012
2019-05-01,-4491.121396762726
2019-05-02,-3064.215637229156
2019-05-03,7437.986637466498
2019-05-06,-1588.977061134088
2019-05-07,-7700.733881557682
2019-05-08,-2288.5656640221396
2019-05-09,-435.9365217595186
2019-05-10,2950.290365162275
2019-05-13,-11790.444120227177
2019-05-14,4407.974408947872
2019-05-15,4949.554209120324
2019-05-16,3614.6179947351297
2019-05-17,-4400.832308268434
2019-05-20,-4509.17083203988
2019-05-21,4638.569158619568
2019-05-22,-565.6108338129121
2019-05-23,-3424.504711070425
2019-05-24,1735.847408899841
2019-05-28,-4395.485396204979
2019-05-29,-3233.9574108312668
2019-05-30,4791.401308964715
2019-05-31,-3021.938543795619
2019-06-03,2288.418072654082
2019-06-04,10066.076764325173
2019-06-05,4140.847711686671
2019-06-06,5183.360680189242
2019-06-07,8971.873836318617
2019-06-10,-1117.5914933066128
2019-06-11,-171.74320175379637
2019-06-12,-92.14896251947451
2019-06-13,4245.2319743027965
2019-06-14,-82.19288313221314
2019-06-17,570.354260205037
2019-06-18,8256.937454182385
2019-06-19,2617.0541776340915
2019-06-20,10094.705045262283
2019-06-21,-2642.5877659038542
2019-06-24,3333.2484837364336
2019-06-25,-4850.1796020174515
2019-06-26,-3584.8587798480653
2019-06-27,3732.733265351149
2019-06-28,3316.299009061097
2019-07-01,1903.0797809732398
2019-07-02,6651.619428568027
2019-07-03,6801.161710391014
2019-07-05,-5702.74987241598
2019-07-08,-3934.407508381244
2019-07-09,1177.7113979121636
2019-07-10,3828.9275573133714
2019-07-11,-3227.0736819639997
2019-07-12,3903.5535749409046
2019-07-15,1635.308162741202
2019-07-16,-3958.5711574917655
2019-07-17,1037.7639203697056
2019-07-18,4314.448445094067
2019-07-19,-6155.7746941372125
2019-07-22,1923.8972617151449
2019-07-23,2056.4246795880345
2019-07-24,4657.575667833886
2019-07-25,-5135.043166838358
2019-07-26,4843.853721645139
2019-07-29,-22.20899799503938
2019-07-30,-365.7822744464346
2019-07-31,-6578.212006264562
2019-08-01,3229.327825233964
2019-08-02,-2807.803466869796
2019-08-05,-11953.099467102342
2019-08-06,11559.874992555928
2019-08-07,2705.1939588220953
2019-08-08,12946.209182563316
2019-08-09,-5098.339527252816
2019-08-12,-742.3454521456375
2019-08-13,7504.36516320518
2019-08-14,-11415.616300808833
2019-08-15,5342.670368775641
2019-08-16,5814.113864715793
2019-08-19,1819.3143011344603
2019-08-20,-877.6788948136337
2019-08-21,2714.183837762016
2019-08-22,-2231.855308503577
2019-08-23,-8628.504300410645
2019-08-26,5606.755400731318
2019-08-27,2892.7810494101986
2019-08-28,4108.970363748203
2019-08-29,5587.509277551383
2019-08-30,-584.3812596812813
2019-09-03,-1123.2853308652782
2019-09-04,8079.08164984404
2019-09-05,-549.2085260343804
2019-09-06,951.8078993283193
2019-09-09,-4740.813718273199
2019-09-10,-5850.674844493704
2019-09-11,4713.54722860709
2019-09-12,739.6732684152927
2019-09-13,-7042.956830147539
2019-09-16,2556.545139653287
2019-09-17,3166.6478731253055
2019-09-18,471.61731734020145
2019-09-19,1317.2762920156565
2019-09-20,2202.2199173034305
2019-09-23,643.2825127882381
2019-09-24,-939.9238913710421
2019-09-25,-2953.3665813159027
2019-09-26,309.1907896361955
2019-09-27,-3401.315138476997
2019-09-30,1041.5914213606227
2019-10-01,-5609.620641643825
2019-10-02,-8342.537608790608
2019-10-03,7843.7030671971925
2019-10-04,9903.86587237129
2019-10-07,-5959.436668802664
2019-10-08,-7409.705335798898
2019-10-09,4391.991507611502
2019-10-10,-1022.2555292139308
2019-10-11,2241.376310300227
2019-10-14,1739.1841254582991
2019-10-15,1821.3228967273135
2019-10-16,196.50233093738078
2019-10-17,1372.2253410343162
2019-10-18,-2792.268821093737
2019-10-21,1448.877649209356
2019-10-22,-66.39279541817872
2019-10-23,2347.2090282475965
2019-10-24,1540.4730653737204
2019-10-25,1577.3455142297207
2019-10-28,-207.62463265432172
2019-10-29,-430.75674462415856
2019-10-30,6290.677516069137
2019-10-31,3242.2895882086873
2019-11-01,4898.955262073866
2019-11-04,-1338.7031879444826
2019-11-05,-5938.151794604714
2019-11-06,2287.0003634090426
2019-11-07,-4811.083918604747
2019-11-08,-534.0086106823917
2019-11-11,-1340.8704593723671
2019-11-12,2813.1785659497878
2019-11-13,2410.2111735299995
2019-11-14,4071.4040406384497
2019-11-15,3674.755059894047
2019-11-18,1340.0591148040241
2019-11-19,1977.164878377049
2019-11-20,413.6629646864335
2019-11-21,-3359.321508986991
2019-11-22,1371.632251614565
2019-11-25,4643.395230396999
2019-11-26,3535.106383574417
2019-11-27,1144.3335101601338
2019-11-29,-1835.280284915764
2019-12-02,-8550.371905522501
2019-12-03,2580.3018342249347
2019-12-04,976.9813706896329
2019-12-05,-54.90472360816713
2019-12-06,2571.307440507138
2019-12-09,-1391.473960615062
2019-12-10,-226.78017705142815
2019-12-11,4687.5479652963895
2019-12-12,470.4990452405682
2019-12-13,3905.155220731733
2019-12-16,1839.303513995419
2019-12-17,-245.80288145541027
2019-12-18,-2013.3577399601936
2019-12-19,3242.295692343392
2019-12-20,3104.663910168492
2019-12-23,1011.3028562081566
2019-12-24,2140.407725653581
2019-12-26,4961.83609618857
2019-12-27,71.76338124099051
2019-12-30,-3913.114265762312
2019-12-31,-721.1565121765211
2020-01-02,9490.633618964039
2020-01-03,1237.382748445585
2020-01-06,2426.1447152355827
2020-01-07,-2332.297949443749
2020-01-08,401.5165209498674
2020-01-09,4080.590570236043
2020-01-10,1385.129300987026
2020-01-13,2235.5673110732187
2020-01-14,233.09355003076598
2020-01-15,3879.8920634044857
2020-01-16,3945.6641235258344
2020-01-17,-4.956736778114888
2020-01-21,1600.3564951421604
2020-01-22,1000.2014181354714
2020-01-23,2768.8499311428477
2020-01-24,-2471.514842401813
2020-01-27,-4816.211265626657
2020-01-28,2944.1361552521653
2020-01-29,2747.3822424022133
2020-01-30,1988.8841826006444
2020-01-31,-7856.432873156939
2020-02-03,3260.5789278784036
2020-02-04,3721.9706513873443
2020-02-05,4324.675450409345
2020-02-06,3945.6811104927037
2020-02-07,289.9778503408856
2020-02-10,5539.533605551113
2020-02-11,-741.5400105662884
2020-02-12,2461.4844659789014
2020-02-13,1168.270326997511
2020-02-14,2677.8990105482194
2020-02-18,2068.926269418863
2020-02-19,3716.8617184050613
2020-02-20,92.11448609100752
2020-02-21,-1649.5426753477777
2020-02-24,-15190.636439946258
2020-02-25,-19840.153650562537
2020-02-26,-2884.5021316481702
2020-02-27,-24844.10946673902
2020-02-28,-2519.36590785426
2020-03-02,24417.44177213348
2020-03-03,-8936.037368561972
2020-03-04,22298.052325801087
2020-03-05,-10931.39053951989
2020-03-06,2739.211329529053
2020-03-09,-41854.734204931534
2020-03-10,13916.698216870467
2020-03-11,-39894.06550272362
2020-03-12,-64902.77677095182
2020-03-13,38852.650454557814
2020-03-16,-55569.977607057845
2020-03-17,16317.798988283286
2020-03-18,-48710.686447558626
2020-03-19,5125.889892918257
2020-03-20,-6072.002247418083
2020-03-23,1040.1681384079382
2020-03-24,54449.556320868
2020-03-25,6279.572274945009
2020-03-26,37187.52673500928
2020-03-27,-12529.308127436145
2020-03-30,17768.604086945423
2020-03-31,-15902.880367612925
2020-04-01,-22739.284262092013
2020-04-02,17708.448565348455
2020-04-03,-7403.062002124595
2020-04-06,42450.65953409412
2020-04-07,-2826.0289426896934
2020-04-08,16642.72980633862
2020-04-09,13383.718672305029
2020-04-13,-5246.9598720061995
2020-04-14,18554.35445066178
2020-04-15,-7117.255279998731
2020-04-16,5580.765806603583
2020-04-17,9679.002895530804
2020-04-20,-7596.6217617746815
2020-04-21,-16399.280451685252
2020-04-22,13525.588483911582
2020-04-23,2766.7332246073456
2020-04-24,8247.343940426754
2020-04-27,2892.4271157541443
2020-04-28,-574.0041369168974
2020-04-29,15032.076405423368
2020-04-30,-11291.397714011964
2020-05-01,-13043.471099223349
2020-05-04,998.9032604855977
2020-05-05,4547.383155397004
2020-05-06,-10088.537933391259
2020-05-07,13623.870009330305
2020-05-08,5670.686811071665
2020-05-11,-2774.057020593011
2020-05-12,-8944.412380525962
2020-05-13,-7527.069581697051
2020-05-14,10894.565374573878
2020-05-15,2951.9490044258873
2020-05-18,11314.111520072522
2020-05-19,-3820.212649526125
2020-05-20,11209.998490358957
2020-05-21,-5735.539679471934
2020-05-22,3522.9383731616276
2020-05-26,1824.3354732121854
2020-05-27,8672.391703382245
2020-05-28,-1528.1749600861324
2020-05-29,5546.480250739806
2020-06-01,1420.0292883299978
2020-06-02,3062.407507926764
2020-06-03,1792.2689894508192
2020-06-04,-3653.590741905947
2020-06-05,10324.174006046369
2020-06-08,9782.48617498312
2020-06-09,-227.53393659586752
2020-06-10,2455.6164314784105
2020-06-11,-32031.330594762945
2020-06-12,4932.959811091282
2020-06-15,5446.37396317724
2020-06-16,7501.852104968493
2020-06-17,-1181.4919685995594
2020-06-18,2568.4048001194196
2020-06-19,-1592.5494216013794
2020-06-22,4833.869522852429
2020-06-23,2299.0194974455408
2020-06-24,-13360.281161098488
2020-06-25,7027.311731661811
2020-06-26,-11093.342750093076
2020-06-29,8047.447399155069
2020-06-30,7084.62970542171
2020-07-01,3028.780090529824
2020-07-02,3878.8571071547144
2020-07-06,9061.099929334365
2020-07-07,-1787.3997360972828
2020-07-08,4499.722614199732
2020-07-09,117.63403917146412
2020-07-10,4446.158423406589
2020-07-13,-4206.571739073382
2020-07-14,8782.463215454496
2020-07-15,4449.91276470107
2020-07-16,-2219.30931278712
2020-07-17,2443.4068087277765
2020-07-20,6164.843163771708
2020-07-21,3221.328711442894
2020-07-22,6414.842025392653
2020-07-23,-2980.731136540484
2020-07-24,-2610.0390298449292
2020-07-27,6364.01689491664
2020-07-28,-847.8950211232155
2020-07-29,8030.452564805933
2020-07-30,-1616.8228408570799
2020-07-31,5918.897578534463
2020-08-03,3064.6432773245297
